track_id,type,traveled_d,avg_speed,lat,lon,speed,lon_acc,lat_acc,time
1888, Motorcycle,138.71,14.686545,37.979815,23.731121,37.8333,0.1243,0.0979,590.0
1889, Motorcycle,129.91,29.230743,37.982142,23.731208,17.7816,-1.5683,1.4394,590.4
1890, Car,132.25,27.052012,37.982157,23.731193,16.7086,-1.7836,1.5184,591.0
1891, Taxi,167.85,14.810606,37.982865,23.729178,29.17,-0.2893,-0.0328,591.2
1892, Car,142.73,10.035396,37.979817,23.731109,22.5311,6.4567,0.6606,591.6
1893, Motorcycle,134.31,28.110923,37.982156,23.731176,17.2764,-0.0445,0.7382,592.0
1894, Motorcycle,17.49,10.855161,37.983143,23.730361,9.9347,-4.0781,0.2662,592.2
1895, Car,300.29,18.199363,37.98286,23.729212,27.6804,-0.1857,0.0344,592.8
1896, Car,475.11,22.09814,37.98286,23.729174,26.8243,-0.1341,-0.0001,593.6
1897, Motorcycle,28.0,15.27475,37.983153,23.730353,7.8379,-0.0082,0.4521,593.8
1898, Car,132.0,25.009858,37.982157,23.731199,14.9572,0.9639,0.7898,594.8
1899, Car,160.85,14.847553,37.982855,23.729231,28.2114,-0.2204,0.0258,595.0
1900, Motorcycle,27.45,17.644903,37.983129,23.73037,15.5099,-0.1845,-0.3616,595.4
1901, Car,475.77,21.463146,37.98286,23.729173,25.9312,-0.2444,0.0218,595.8
1902, Motorcycle,138.13,11.250655,37.979824,23.731111,23.3953,0.1092,-0.071,596.0
1903, Motorcycle,120.19,10.157115,37.979952,23.731332,15.217,-0.5959,0.7666,596.0
1904, Car,164.55,14.735878,37.982853,23.729231,27.6402,-0.2012,-0.0389,596.8
1905, Taxi,28.78,15.699905,37.983146,23.730351,8.5702,1.8981,0.2141,596.8
1906, Car,407.99,34.804437,37.981605,23.733246,44.4686,-11.6346,1.3649,596.8
1907, Car,131.8,25.510568,37.982157,23.731199,17.5612,-1.0207,0.9437,597.0
1908, Car,358.14,25.683359,37.981599,23.733241,43.089,-1.6257,0.1626,597.8
1909, Car,470.61,23.596111,37.982859,23.729171,30.0303,-0.0834,0.0177,598.0
1910, Taxi,132.47,24.58244,37.982155,23.731184,16.2495,-0.4509,1.2393,598.8
1911, Motorcycle,500.63,28.607558,37.982862,23.729184,22.7465,-0.167,-0.0733,599.0
1912, Car,28.43,17.643291,37.983143,23.730353,12.7143,-1.1721,-1.6481,599.0
1913, Car,131.55,22.551616,37.982155,23.731198,16.4199,0.4196,-0.5681,601.0
1914, Car,28.59,19.057024,37.983145,23.730353,14.6003,1.8931,-0.113,601.4
1915, Motorcycle,90.28,16.250046,37.982847,23.729164,30.2806,-0.0651,-0.09,601.6
1916, Motorcycle,33.01,25.83694,37.98279,23.729032,23.4194,-0.2033,0.1101,602.2
1917, Car,477.42,24.694286,37.982873,23.729196,28.1478,-0.4287,-0.0754,602.8
1918, Taxi,122.33,3.657664,37.982158,23.73119,18.1637,-1.1197,-0.1358,603.2
1919, Car,473.48,24.490126,37.98285,23.729235,28.2851,-0.305,-0.0441,604.8
1920, Car,131.78,25.783973,37.98215,23.731197,29.067,-7.786,2.375,604.8
1921, Car,475.8,22.657282,37.982836,23.729136,3.4069,0.3325,-0.0,605.6
1922, Taxi,478.74,17.878166,37.982862,23.729192,31.389,-0.3724,-0.1307,606.4
1923, Car,130.59,24.744183,37.982154,23.731201,26.3488,-7.5536,-0.5188,607.4
1924, Car,142.79,20.896509,37.979827,23.731118,22.7543,0.0263,-0.0125,607.8
1925, Motorcycle,130.08,24.64591,37.982146,23.731206,18.0725,-0.1816,1.5312,608.6
1926, Taxi,130.52,2.41961,37.981606,23.733247,35.0773,-0.4866,0.0347,608.6
1927, Taxi,473.88,27.164884,37.982853,23.729173,36.0358,-0.088,-0.0753,608.6
1928, Car,468.26,25.011173,37.982842,23.729251,28.0196,-0.3561,-0.053,608.8
1929, Motorcycle,471.8,34.663101,37.982848,23.729227,35.6591,-0.0944,-0.0556,609.8
1930, Motorcycle,476.17,39.68072,37.979866,23.733273,32.8495,-2.4162,0.9527,610.0
1931, Motorcycle,472.81,30.947606,37.982857,23.729198,32.0735,-0.2977,-0.0488,610.0
1932, Motorcycle,128.18,2.393469,37.981595,23.733261,37.6781,0.209,-0.042,610.0
1933, Taxi,172.62,32.365652,37.979904,23.733338,40.7388,-2.0266,0.2922,610.4
1934, Motorcycle,475.09,34.904745,37.982867,23.729198,26.5455,-0.3034,-0.0761,611.0
1935, Motorcycle,475.63,39.092535,37.979913,23.733361,28.6245,0.1004,-0.0251,611.2
1936, Motorcycle,476.31,35.723474,37.982853,23.729168,32.7646,-0.3593,-0.0776,611.4
1937, Motorcycle,171.96,30.952916,37.979918,23.733376,36.3847,2.267,0.6101,612.0
1938, Car,33.01,1.445763,37.97985,23.73325,16.9217,0.1933,0.8551,612.2
1939, Car,464.12,12.696184,37.981596,23.733241,37.7047,-0.5332,0.1985,612.4
1940, Motorcycle,472.85,34.882454,37.982844,23.72918,31.5299,-0.3076,-0.071,612.6
1941, Car,29.23,21.044427,37.982847,23.729246,22.9521,0.0506,-0.067,613.0
1942, Motorcycle,476.21,43.291878,37.97987,23.733266,32.0929,-0.4781,-1.2019,613.0
1943, Motorcycle,475.34,50.329664,37.979882,23.733292,49.5877,0.0008,0.1309,613.4
1944, Heavy Vehicle,477.86,39.638402,37.979894,23.733332,30.5955,2.8308,-0.8385,613.4
1945, Motorcycle,475.99,27.817626,37.982844,23.729173,25.4418,-0.2495,-0.0842,613.4
1946, Car,477.03,27.345517,37.982862,23.729172,28.5414,-0.158,0.034,614.4
1947, Car,472.06,26.064743,37.982848,23.729235,23.1136,-0.1851,-0.079,614.6
1948, Motorcycle,49.68,18.249119,37.982793,23.729041,20.0121,-0.0699,0.1586,614.8
1949, Car,172.7,33.426691,37.979919,23.733367,31.8258,-0.2597,-0.1901,614.8
1950, Motorcycle,475.63,46.5293,37.979882,23.733307,43.8185,0.6208,0.4784,615.2
1951, Motorcycle,473.76,49.869895,37.979877,23.733296,41.4181,1.5604,0.5231,615.8
1952, Medium Vehicle,138.81,18.371822,37.979812,23.731122,28.0932,7.1592,-1.1876,616.0
1953, Heavy Vehicle,453.79,32.672559,37.97987,23.733265,30.1324,-0.0075,0.0672,616.4
1954, Motorcycle,474.88,44.520449,37.979884,23.733299,44.8114,-3.2246,1.1783,616.8
1955, Car,134.61,34.614223,37.979922,23.733358,34.2183,1.1292,-0.2772,617.0
1956, Car,466.54,27.899218,37.982851,23.729232,27.1584,-0.1167,-0.048,617.6
1957, Car,477.3,42.322337,37.979882,23.733308,42.4852,-1.6462,0.6063,617.8
1958, Car,472.4,59.462469,37.979911,23.733318,61.9807,2.2022,-0.7416,617.8
1959, Motorcycle,474.94,56.615411,37.979879,23.733282,53.8745,2.8263,-3.4305,617.8
1960, Motorcycle,119.68,17.657538,37.979863,23.733257,38.4138,2.7331,0.5517,618.2
1961, Motorcycle,475.84,59.069573,37.979877,23.733279,57.2277,-1.9565,-0.4713,618.2
1962, Car,138.77,19.363228,37.979814,23.731121,31.3192,0.0238,-0.0482,618.8
1963, Car,173.97,33.672338,37.979915,23.733362,33.1173,-2.5403,1.7888,619.0
1964, Car,476.72,48.480297,37.979887,23.73331,38.6224,-0.1834,1.776,619.0
1965, Bus,480.25,14.981887,37.98285,23.729144,19.7687,0.0194,-0.0269,619.0
1966, Motorcycle,46.95,17.982547,37.982792,23.729037,18.3463,-0.1097,0.0515,619.2
1967, Motorcycle,477.17,58.829039,37.97987,23.733283,57.8291,-1.0874,4.2582,619.4
1968, Motorcycle,376.04,36.786591,37.979878,23.733298,30.4879,4.3496,-0.4731,619.8
1969, Car,174.44,30.782714,37.979919,23.733368,29.6651,3.2528,0.9835,620.2
1970, Motorcycle,366.18,16.987814,37.979868,23.733271,44.4968,-0.3718,-0.7545,620.2
1971, Car,474.54,27.116585,37.982857,23.729216,34.3816,0.1747,-0.0535,620.2
1972, Car,142.98,19.646635,37.979828,23.731116,36.5688,0.0983,0.0401,620.4
1973, Motorcycle,474.43,53.373416,37.979887,23.733276,46.0294,-0.3327,0.4968,620.6
1974, Taxi,475.08,42.756788,37.979906,23.733328,42.1214,-0.8386,-0.4497,621.0
1975, Car,475.33,48.33911,37.979866,23.733273,40.225,0.0138,0.7677,621.8
1976, Taxi,134.71,28.86604,37.979931,23.733392,17.633,1.7656,1.1961,622.0
1977, Medium Vehicle,377.31,35.934174,37.97991,23.733358,36.8957,1.5498,-0.7385,622.0
1978, Car,475.27,29.499687,37.982857,23.729184,30.0642,-0.1277,-0.0643,622.2
1979, Motorcycle,470.83,43.019819,37.98285,23.729225,38.076,-0.2139,0.0908,622.6
1980, Taxi,376.08,32.70267,37.979904,23.733326,33.7459,2.3085,1.5385,622.8
1981, Car,474.68,43.592713,37.979885,23.733298,37.9829,3.353,0.3142,622.8
1982, Motorcycle,476.33,42.028956,37.982865,23.729178,28.4175,-0.4643,-0.1355,623.0
1983, Car,475.65,48.370994,37.979863,23.733275,39.4032,2.8749,1.3304,623.6
1984, Car,498.84,25.364656,37.982851,23.729229,26.445,-0.3464,-0.0524,624.0
1985, Taxi,475.62,28.254543,37.979909,23.733331,37.3953,-0.0685,-0.0697,624.2
1986, Car,472.78,44.789343,37.979899,23.733286,44.6924,-0.022,-0.0693,625.0
1987, Motorcycle,134.21,32.644906,37.979909,23.733296,50.1997,0.3118,0.0884,625.4
1988, Taxi,45.74,0.928192,37.979933,23.733382,17.2467,0.016,0.1387,625.4
1989, Car,475.21,51.220208,37.979869,23.733268,48.42,0.0137,0.0974,625.6
1990, Car,475.53,39.811404,37.979903,23.73332,38.5335,0.037,0.0424,625.8
1991, Car,144.69,4.979913,37.979823,23.731117,27.1556,0.0103,-0.0599,626.0
1992, Car,477.87,29.157987,37.982863,23.729177,38.3136,-0.0329,-0.2617,626.2
1993, Motorcycle,80.65,1.643987,37.979861,23.733244,43.7224,0.1724,-0.0817,626.2
1994, Taxi,473.22,33.535249,37.979929,23.733344,33.0216,-0.0189,-0.0595,626.2
1995, Car,375.7,34.679569,37.979905,23.733328,36.0178,-0.0369,0.0798,626.4
1996, Car,475.07,43.85217,37.979893,23.73329,48.7224,0.0196,-0.0019,626.8
1997, Motorcycle,504.33,12.91312,37.982855,23.729222,29.9934,-0.1914,0.0045,626.8
1998, Car,475.54,46.774605,37.979874,23.733259,43.3787,0.0009,0.0628,627.0
1999, Motorcycle,474.11,48.766074,37.97989,23.733274,50.8756,0.0884,0.2124,627.4
2000, Motorcycle,476.2,37.106259,37.98286,23.729173,32.6221,-0.0232,-0.2847,627.6
2001, Motorcycle,473.85,43.739722,37.979897,23.733291,48.7066,0.0394,0.1489,627.6
2002, Car,473.39,40.96631,37.979908,23.733319,38.5321,0.0122,0.1945,627.8
2003, Medium Vehicle,172.12,26.255088,37.979929,23.733353,33.2389,-0.0204,0.2224,627.8
2004, Motorcycle,137.06,4.91441,37.979821,23.731126,30.479,0.4191,0.1804,628.2
2005, Medium Vehicle,473.06,29.261363,37.98285,23.729227,29.1395,-0.0849,-0.0568,628.4
2006, Motorcycle,80.83,1.67419,37.979866,23.733246,37.4995,0.0133,0.2631,628.6
2007, Motorcycle,475.02,48.581861,37.979883,23.733289,49.0744,-0.0571,-0.3977,629.0
2008, Taxi,474.81,29.98789,37.982857,23.729216,28.8433,-0.0283,-0.2715,629.4
2009, Car,477.63,32.940049,37.982862,23.729168,34.3684,0.0053,-0.4588,629.4
2010, Motorcycle,273.36,11.687794,37.981422,23.73297,3.0237,0.0449,-0.0006,629.6
2011, Motorcycle,474.25,63.704794,37.979903,23.733287,73.5833,0.1197,-0.3319,629.8
2012, Car,136.33,29.926059,37.979926,23.733368,33.0602,-0.024,0.1156,630.0
2013, Car,366.37,18.167231,37.97987,23.733269,39.2039,-0.0284,0.0188,630.4
2014, Car,456.87,33.159866,37.979917,23.733315,37.3526,-0.0241,0.0119,630.4
2015, Motorcycle,475.01,50.593086,37.979893,23.733302,60.5644,-0.0222,0.1063,630.8
2016, Motorcycle,475.86,45.081783,37.982852,23.729173,36.9885,-0.0121,-0.2248,630.8
2017, Car,473.55,30.013485,37.982846,23.729233,29.6979,0.145,-0.0062,631.6
2018, Car,366.57,17.502098,37.97987,23.733261,37.9963,-0.0433,0.0602,631.6
2019, Motorcycle,473.45,52.605175,37.979901,23.733304,55.4999,0.0066,0.0937,631.6
2020, Motorcycle,475.16,44.779691,37.982861,23.729176,42.6997,0.0879,-0.1709,631.8
2021, Car,304.06,11.238473,37.981595,23.733226,40.3374,-0.7617,0.062,631.8
2022, Car,475.47,45.767372,37.979903,23.73333,50.2309,-0.0458,0.0102,632.4
2023, Motorcycle,474.54,41.065623,37.979897,23.733298,45.9067,0.038,-0.0237,632.6
2024, Car,475.73,49.497981,37.979874,23.733265,36.4483,-0.0498,-0.0303,632.8
2025, Taxi,473.64,44.635808,37.979888,23.733294,43.7728,0.0319,0.0264,633.2
2026, Car,475.17,30.546455,37.982857,23.729176,35.0186,-0.036,-0.1694,633.2
2027, Motorcycle,170.64,34.510873,37.979915,23.733353,49.1738,0.015,-0.0094,633.4
2028, Car,473.82,28.240722,37.982851,23.729238,29.9908,0.1394,-0.0175,633.6
2029, Car,475.89,46.808588,37.979871,23.733269,34.7589,-0.0034,0.0283,633.8
2030, Motorcycle,473.38,43.921544,37.982849,23.729214,35.3907,-0.0169,0.0024,634.0
2031, Motorcycle,473.77,54.317395,37.979909,23.733302,55.6221,0.0114,0.0216,634.2
2032, Motorcycle,364.91,20.462291,37.979867,23.733251,45.7844,-0.0086,0.0774,634.4
2033, Motorcycle,477.39,42.122938,37.982862,23.729174,42.447,-0.2497,-0.0723,634.8
2034, Taxi,475.04,17.851316,37.979941,23.733373,28.0995,0.0029,0.0393,635.0
2035, Motorcycle,474.25,57.292276,37.979893,23.733295,45.375,-0.0629,0.1258,635.0
2036, Car,473.29,34.35165,37.982853,23.729224,26.8276,0.0051,0.0365,635.6
2037, Car,475.12,30.543485,37.982846,23.729165,36.8321,-0.0288,-0.3263,636.0
2038, Car,474.64,40.683133,37.979897,23.733289,41.1365,-0.0338,-0.0022,636.2
2039, Taxi,266.2,5.772924,37.979934,23.733373,30.9012,0.0102,0.1757,636.8
2040, Car,473.98,43.977837,37.979878,23.733263,46.226,0.0732,-0.0058,637.2
2041, Medium Vehicle,145.58,5.272652,37.979833,23.731113,19.6736,0.1066,0.0092,637.4
2042, Car,474.18,32.208493,37.982847,23.729225,29.3771,0.1182,-0.0071,637.8
2043, Motorcycle,478.3,45.794861,37.982865,23.729166,40.5185,0.0529,-0.3444,638.4
2044, Taxi,474.67,42.297246,37.979897,23.733287,47.0474,-0.0148,-0.0505,638.6
2045, Car,472.99,29.561589,37.982856,23.729218,30.3032,-0.0218,-0.1342,639.6
2046, Motorcycle,473.25,59.989294,37.97987,23.733268,65.589,0.0231,0.071,640.4
2047, Car,303.19,31.007804,37.982865,23.729168,32.5643,-0.0665,-0.0918,640.4
2048, Car,455.65,38.687002,37.979904,23.733288,53.2475,0.0461,0.1906,640.4
2049, Bus,172.04,32.257767,37.979936,23.733355,52.0475,0.0582,0.2737,640.6
2050, Car,474.38,32.590796,37.982856,23.729224,27.477,-0.2687,0.0225,640.8
2051, Bus,475.54,40.955194,37.979908,23.733323,54.7505,0.0456,0.0947,641.6
2052, Motorcycle,475.01,45.968567,37.97989,23.733288,55.4789,0.0274,-0.055,642.0
2053, Car,366.53,18.689949,37.979871,23.733259,49.3657,0.0041,0.043,642.0
2054, Motorcycle,33.25,22.164224,37.982793,23.729034,20.5878,-0.1205,0.0359,642.4
2055, Car,473.99,56.501826,37.979895,23.733285,54.0123,0.0461,-0.0171,642.8
2056, Motorcycle,24.18,18.136553,37.982824,23.729274,13.3257,-0.9252,-0.0634,642.8
2057, Motorcycle,477.02,38.332205,37.982838,23.729143,34.988,-0.0424,-0.0553,643.0
2058, Motorcycle,316.78,23.758499,37.982853,23.729155,41.9381,-0.1825,0.0381,643.2
2059, Motorcycle,306.75,15.086057,37.9816,23.733241,38.3322,-1.4456,0.0615,643.4
2060, Motorcycle,476.53,49.296275,37.982846,23.729174,47.9626,-0.0818,0.0692,644.0
2061, Motorcycle,251.04,5.691152,37.982847,23.729136,35.0597,-0.0119,0.0764,644.0
2062, Motorcycle,476.52,47.651921,37.982865,23.729175,52.9664,-0.2835,0.0329,644.8
2063, Motorcycle,473.13,46.034659,37.982848,23.729224,34.5278,-0.2952,-0.0013,645.0
2064, Motorcycle,493.29,16.977638,37.981598,23.73324,28.9411,-0.191,-0.076,645.2
2065, Car,472.47,48.597228,37.9799,23.733277,52.6781,-0.012,0.0019,645.2
2066, Motorcycle,476.41,31.643329,37.982861,23.729163,31.9116,0.0013,0.1154,645.4
2067, Medium Vehicle,38.17,16.759507,37.982854,23.732054,12.2027,0.0605,0.1556,645.6
2068, Motorcycle,476.82,38.836132,37.982854,23.729148,35.9541,-0.0267,-0.0853,645.6
2069, Motorcycle,162.68,35.279307,37.982851,23.729231,39.6096,-0.1129,-0.1147,646.0
2070, Motorcycle,301.59,33.928859,37.982849,23.729138,37.2504,-0.1414,-0.0326,646.2
2071, Car,137.26,5.641001,37.979828,23.731124,24.0487,0.0335,0.2396,646.4
2072, Motorcycle,218.22,12.878525,37.979938,23.733378,42.8256,0.0559,-0.0476,647.0
2073, Motorcycle,478.35,40.423951,37.982873,23.729183,30.0347,-0.0221,-0.1672,647.2
2074, Motorcycle,38.77,18.364045,37.98286,23.732056,10.33,-0.0206,0.201,647.4
2075, Taxi,28.11,21.083941,37.982843,23.729247,27.9399,0.2727,-0.0821,648.6
2076, Car,476.38,33.495759,37.982855,23.729177,31.7315,-0.0623,-0.0492,648.6
2077, Car,475.23,54.48514,37.979877,23.733268,60.0659,0.0017,0.1384,648.8
2078, Car,374.76,44.08964,37.979918,23.733323,68.1488,0.0221,0.001,648.8
2079, Taxi,473.19,17.137736,37.979946,23.733356,40.8569,0.0151,-0.0057,649.2
2080, Motorcycle,474.64,24.133993,37.979901,23.733285,44.1034,-0.0097,0.0933,649.6
2081, Car,302.8,30.449595,37.982859,23.729162,31.9295,-0.3023,0.0372,650.0
2082, Car,473.45,53.597689,37.979882,23.733255,59.1893,0.057,0.1534,650.6
2083, Car,472.53,24.301469,37.979903,23.73328,45.7642,-0.0021,-0.0691,650.8
2084, Car,473.25,38.545465,37.982849,23.729225,34.8769,-0.2344,0.0275,650.8
2085, Car,171.85,25.993789,37.979936,23.733345,40.4266,0.0313,0.2535,651.6
2086, Taxi,476.25,34.847492,37.982851,23.729153,28.5744,-0.0488,-0.107,651.8
2087, Motorcycle,163.4,25.354499,37.982832,23.729267,45.0089,0.343,0.103,652.4
2088, Motorcycle,478.49,44.396058,37.982868,23.729176,42.2646,-0.1472,0.0244,652.6
2089, Motorcycle,474.4,60.561365,37.979911,23.733316,69.1276,-0.0149,0.0477,652.8
2090, Car,471.47,23.838308,37.979909,23.733277,51.6462,-0.0077,0.1373,652.8
2091, Motorcycle,26.03,20.368786,37.982832,23.729281,25.4613,0.3946,-0.0718,653.0
2092, Car,473.7,39.658425,37.982855,23.729235,26.9539,-0.1657,-0.0333,653.8
2093, Motorcycle,472.59,25.545456,37.979917,23.733286,57.9799,0.0259,0.0232,654.0
2094, Car,473.28,24.340095,37.979885,23.733254,55.3722,0.0049,0.1352,655.0
2095, Car,27.92,20.099885,37.982847,23.729243,23.767,0.1733,-0.0124,655.2
2096, Car,139.46,30.991598,37.97994,23.733335,45.716,-0.0078,0.0294,655.2
2097, Bus,479.17,20.390051,37.982861,23.729171,28.8783,-0.0063,-0.1141,655.6
2098, Car,473.26,24.132396,37.979903,23.733285,50.5851,-0.0603,0.2783,655.8
2099, Car,525.82,20.486539,37.979887,23.733252,51.8405,0.0169,0.0272,656.4
2100, Car,167.61,29.579093,37.982858,23.729233,20.3144,-0.4447,-0.029,656.6
2101, Motorcycle,172.62,28.505947,37.982842,23.729228,23.8482,-0.1721,-0.0716,657.6
2102, Car,473.18,23.924805,37.979907,23.733276,54.6836,0.0297,-0.051,657.6
2103, Motorcycle,475.67,19.728117,37.982852,23.729221,28.0308,-0.1128,-0.0124,658.6
2104, Taxi,477.8,19.635772,37.982852,23.72915,33.5946,0.016,0.1524,659.0
2105, Motorcycle,139.23,36.320146,37.979934,23.733349,48.1821,0.0335,0.3168,660.0
2106, Car,479.08,19.422348,37.982863,23.729174,29.115,0.0205,-0.1113,660.4
2107, Motorcycle,474.01,27.791875,37.979899,23.733279,78.9612,0.093,0.1929,660.4
2108, Car,473.75,18.992349,37.982842,23.72924,30.1813,-0.2306,0.0355,660.8
2109, Medium Vehicle,78.67,5.900045,37.979884,23.733231,36.6014,0.032,0.0595,660.8
2110, Motorcycle,474.12,27.980626,37.97991,23.733314,66.0734,0.0161,-0.1357,661.2
2111, Taxi,168.66,27.350715,37.982851,23.729172,30.3667,0.0273,-0.0174,662.0
2112, Car,474.91,18.912432,37.982858,23.729229,32.4775,-0.3104,-0.0098,662.2
2113, Car,304.12,15.685159,37.981598,23.733234,38.1495,-2.0283,-0.2326,662.2
2114, Car,436.47,17.116359,37.97994,23.7333,73.2969,-0.0196,0.0511,662.6
2115, Bus,472.41,24.365159,37.9799,23.733246,59.5174,-0.0188,0.3402,663.0
2116, Car,474.02,23.63554,37.979893,23.73329,49.4589,-0.0545,-0.1562,663.2
2117, Car,479.06,19.642675,37.982864,23.729176,29.7147,0.0433,0.0343,663.4
2118, Taxi,474.45,18.810866,37.979944,23.733381,15.9522,0.1024,-0.0627,664.0
2119, Taxi,479.12,21.778165,37.982849,23.729146,37.6344,0.0075,0.0893,664.4
2120, Car,475.4,19.058278,37.982856,23.729223,33.3959,0.1206,0.0251,664.4
2121, Taxi,170.46,34.091419,37.979943,23.73334,47.3229,0.0428,-0.0128,664.8
2122, Taxi,472.28,23.227012,37.979908,23.73328,52.4292,0.0208,-0.0058,664.8
2123, Car,79.05,8.51993,37.981766,23.729445,23.9406,-0.1065,-0.1034,665.0
2124, Motorcycle,475.59,27.526241,37.979913,23.733324,67.5428,-0.0583,0.0582,665.2
2125, Car,472.94,24.818968,37.979888,23.733248,58.4831,-0.0051,0.0068,665.8
2126, Motorcycle,474.07,26.418889,37.979902,23.733279,49.5426,-0.0234,0.1294,665.8
2127, Car,479.47,18.36269,37.982866,23.729177,30.8398,-0.038,-0.0064,666.0
2128, Motorcycle,372.82,21.236371,37.979908,23.733322,68.2432,0.0156,-0.0086,666.2
2129, Taxi,303.29,16.954265,37.982846,23.729144,40.559,-0.0061,-0.0118,666.2
2130, Car,475.78,17.841565,37.982853,23.729225,35.2561,0.1235,0.0403,666.6
2131, Car,471.82,23.923306,37.979904,23.733283,48.5724,-0.0048,0.0701,666.6
2132, Car,145.46,7.313647,37.979827,23.731114,18.6972,0.0539,-0.0184,667.8
2133, Motorcycle,31.25,26.788877,37.982854,23.729231,31.9772,0.6641,0.0177,667.8
2134, Medium Vehicle,478.07,19.827677,37.982848,23.729168,36.376,0.3446,0.0157,668.0
2135, Car,472.69,17.652437,37.979901,23.733282,52.2501,0.037,0.084,668.6
2136, Motorcycle,27.94,21.864412,37.982844,23.729244,28.6642,0.3937,0.0359,668.8
2137, Motorcycle,479.36,24.794354,37.982846,23.729143,43.9208,0.1343,0.1464,669.0
2138, Taxi,34.01,0.924864,37.979934,23.733349,25.8377,0.0341,0.241,670.4
2139, Heavy Vehicle,479.69,19.27333,37.982859,23.729166,38.3367,0.0875,0.0959,670.4
2140, Car,478.23,21.098229,37.982852,23.729225,39.6024,-0.3535,0.0699,671.0
2141, Taxi,477.43,20.316001,37.982836,23.729158,42.2305,-0.0078,-0.0148,671.4
2142, Car,191.72,5.301073,37.979922,23.73335,29.6576,0.0666,0.1704,672.6
2143, Motorcycle,162.47,33.615487,37.982836,23.72926,45.0712,0.0247,-0.2548,672.6
2144, Motorcycle,171.36,14.481507,37.979894,23.733298,24.7953,0.0337,-0.0562,673.0
2145, Car,477.25,18.674842,37.982856,23.729222,34.3449,-0.1838,-0.0201,673.2
2146, Taxi,478.97,22.163025,37.982852,23.729145,35.3604,-0.0362,-0.039,673.2
2147, Motorcycle,136.32,9.121478,37.979819,23.731138,21.5912,0.0449,0.107,674.0
2148, Car,480.22,19.42444,37.982866,23.729172,34.8407,-0.0183,-0.0909,674.8
2149, Taxi,473.4,18.325305,37.982841,23.729246,37.4144,-0.0381,-0.0304,675.8
2150, Car,138.38,9.294003,37.979822,23.731125,15.7633,0.0017,-0.1133,676.8
2151, Car,478.82,19.54387,37.982863,23.729174,40.5553,-0.0193,0.1152,676.8
2152, Car,162.78,13.755951,37.982853,23.729224,37.407,-0.1398,-0.004,677.2
2153, Motorcycle,165.04,22.005855,37.982143,23.73121,9.7564,-0.0653,0.2278,677.6
2154, Car,477.73,21.825238,37.982851,23.729175,50.5297,0.0677,-0.0187,678.8
2155, Car,31.38,20.17215,37.98285,23.729241,26.1679,0.4251,-0.011,679.2
2156, Motorcycle,475.64,13.898686,37.982836,23.729143,26.4351,0.0738,0.0039,679.6
2157, Car,408.2,28.478836,37.981601,23.733243,29.6126,-0.3981,0.018,679.6
2158, Car,477.38,23.542196,37.982851,23.729177,45.5504,0.0653,-0.0068,680.2
2159, Car,128.68,26.025481,37.982158,23.731207,13.856,-0.0701,0.5963,680.4
2160, Car,165.35,14.309068,37.982851,23.729232,23.7263,-0.0478,-0.0184,681.0
2161, Motorcycle,409.87,34.965176,37.981591,23.733233,22.0139,0.5199,-0.0178,681.2
2162, Motorcycle,34.05,19.155167,37.983138,23.730364,7.8882,-0.0903,0.0321,681.2
2163, Car,31.25,18.752463,37.982855,23.732063,17.4064,0.0586,0.6364,682.2
2164, Motorcycle,33.96,21.078256,37.983149,23.730352,18.9678,-0.1678,-0.0087,682.4
2165, Car,165.89,14.151976,37.98285,23.729233,24.0816,-0.1908,-0.0064,682.4
2166, Car,129.8,23.841036,37.982152,23.731205,21.0911,0.0798,0.6901,682.6
2167, Motorcycle,171.89,18.200286,37.979932,23.733373,19.2844,-0.0967,0.0043,682.6
2168, Motorcycle,140.34,11.378599,37.979833,23.731114,26.238,0.2898,-0.0486,683.0
2169, Motorcycle,34.4,19.975663,37.983152,23.730352,17.9889,-0.0784,-0.042,683.2
2170, Motorcycle,50.88,19.48668,37.982145,23.731219,11.7068,-0.0636,0.3978,683.6
2171, Taxi,169.42,14.052882,37.982863,23.72919,37.999,0.0464,-0.0614,684.2
2172, Motorcycle,478.59,27.878758,37.982849,23.729156,45.3953,-0.1288,-0.0159,684.4
2173, Motorcycle,364.18,12.654886,37.980085,23.732437,13.292,0.0073,0.0505,684.6
2174, Car,130.36,25.231354,37.98216,23.731205,14.8401,-0.0486,0.5961,685.2
2175, Motorcycle,140.74,11.728478,37.979828,23.731114,21.5005,0.1131,0.0199,685.2
2176, Taxi,32.15,21.433533,37.982854,23.72922,32.5105,0.7558,-0.0378,686.4
2177, Taxi,36.78,21.358109,37.983152,23.730349,15.0168,-0.0202,-0.4219,686.6
2178, Car,193.46,22.040119,37.982159,23.731207,18.2883,0.0023,0.5742,687.2
2179, Motorcycle,32.46,20.868295,37.983155,23.730349,11.999,-0.3291,-0.1624,687.8
2180, Heavy Vehicle,113.09,8.774312,37.979829,23.731119,13.8407,-0.1855,-0.0005,688.4
2181, Car,129.7,23.581691,37.982156,23.731201,18.0498,0.0125,0.5242,688.8
2182, Car,27.94,20.119795,37.983147,23.730363,16.3993,-0.0258,-0.15,689.2
2183, Taxi,133.64,9.323542,37.979901,23.731225,18.3975,0.4922,-0.0,689.8
2184, Motorcycle,142.25,17.418902,37.979827,23.731124,25.3337,0.3166,-0.2739,690.0
2185, Motorcycle,32.25,10.951338,37.983155,23.730352,19.113,-0.053,-0.2783,690.4
